"Pt-0","true","37.68318300394458","6.625007165600703","57.475661525206505","19.765126034417353"
"Pt-1","true","45.20665487090977","10.335212469857513","65.29344183849965","24.29512129311533"
"Pt-2","true","41.70257208355612","7.140313457858593","61.72646634830185","20.493353484345338"
"Pt-3","true","40.775020757491916","35.997465824300434","59.84597784326073","49.2863383592745"
"Pt-5","true","14.494399852339525","10.438273728309088","33.05984221457571","21.89120027273237"
"Pt-6","true","50.05053401813394","14.45766280792063","69.18148668723107","27.922169841053666"
"Pt-7","true","41.290327049749806","34.03930191372046","60.65679892361656","46.21077998188162"
"Pt-8","true","16.65868627982266","30.019912834108915","37.147141107434045","42.774476562316345"
"Pt-9","true","8.516846862148","18.580113145983752","29.020443337735514","30.13479064493295"
"Pt-10","true","21.91481046085314","6.212762131794392","42.38620591100281","19.3657781828283"
