"Pt-0","true","34.17033650413755","6.025919782288652","55.29424907070565","18.764600043536635"
"Pt-1","true","45.09518044850295","9.350872287095513","65.47860376472424","22.86479479047918"
"Pt-2","true","41.865226586690575","4.410942851382462","62.304259444510656","17.30969223010541"
"Pt-3","true","41.96022522968506","32.815537106732506","59.964146105451114","45.386785706991745"
"Pt-4","true","7.760713751671623","30.250573745881496","27.72626706693546","40.184847524756904"
"Pt-5","true","2.725785672964089","27.400614456047045","23.745183306225606","35.54024980392874"
"Pt-6","true","46.71015737940914","14.955792223769937","66.87359071391572","28.57335322268649"
"Pt-7","true","40.06025236979542","19.040733872532652","60.07257262270304","32.388558493366766"
"Pt-8","true","21.345519699882512","33.95552082266629","40.830667779272076","44.82944524558507"
"Pt-9","true","8.330705609638514","6.025919782288652","30.712079887467855","15.966587980438609"
"Pt-10","true","14.220621475296381","12.865822077891337","35.5225560983256","23.43112003176959"
