"Pt-0","true","37.84319515039976","4.3839210151529135","55.29424907070565","18.764600043536635"
"Pt-1","true","47.44270247094436","9.266429048878187","65.17171282510691","23.42374109538037"
"Pt-2","true","44.7945625204493","4.466675388605885","62.28684385437899","18.936167140914726"
"Pt-3","true","43.80151003901365","31.113583640462465","60.20332737551994","45.38079937258729"
"Pt-4","true","13.596163728679329","30.451548652838696","30.998198341169648","42.493103761676416"
"Pt-5","true","13.265146234867446","3.4736229071702356","32.1101985891457","16.91709805822715"
"Pt-6","true","53.15275423919934","13.404147721526726","69.60049266376697","28.037100537987698"
"Pt-7","true","43.470492545201765","27.389636835078782","60.043056877146164","40.893225418121645"
"Pt-8","true","23.361179796129875","4.797692882417768","40.84734339467185","18.66452701933238"
"Pt-9","true","21.375074833258576","10.838762144484633","39.41762879013121","24.224528259212654"
"Pt-10","true","18.23040864204569","2.4805704257345873","36.55819958104993","15.646240631968801"
