"Pt-0","true","35.566423999780426","4.930373448119221","55.29424907070565","18.764600043536635"
"Pt-1","true","46.46127663701865","9.269848651086988","65.61664920204922","23.564481943621196"
"Pt-2","true","42.491118472601336","3.8224223324678768","61.918327847522235","17.957349567402858"
"Pt-3","true","42.39878921296372","32.62915133940284","59.77091544811947","46.23161282620597"
"Pt-4","true","11.74547501327652","29.76694429063686","30.18434461190356","40.62448044998763"
"Pt-5","true","10.729853157262788","5.945995304132955","30.780848056182105","17.48014681198002"
"Pt-6","true","51.262398138174476","18.04112831666013","69.55357193428762","32.512033607799395"
"Pt-7","true","42.491118472601336","22.01128648107745","60.72532095896514","35.85245289575926"
"Pt-8","true","20.516754678849665","4.561056409568774","41.16000798662882","17.002944056557183"
"Pt-9","true","19.501132822835935","11.762738661302514","39.42619581823581","23.578084795663287"
"Pt-10","true","16.54659651443235","5.5766782655825065","36.507281121256156","17.48014681198002"
