"Pt-0","true","37.6230346244387","5.693586645533204","56.950108743150906","19.204936060135047"
"Pt-1","true","46.48806157582137","10.173761556447023","64.60692652480984","23.799026729130404"
"Pt-2","true","41.72191805357262","7.504721183987726","61.26576967463139","20.736299616466834"
"Pt-3","true","42.770469628467346","33.24189620413094","60.430480462086784","45.93419086156258"
"Pt-4","true","12.350615436890298","30.305246663890806","30.777713416753112","41.89695966759696"
"Pt-5","true","14.054474899471238","9.381822709374118","33.42279592314438","22.267663172798617"
"Pt-6","true","54.22572085038132","15.427821362517854","69.60049266376697","28.037100537987698"
"Pt-7","true","42.36522761745104","28.519624076660378","60.108305340910995","40.92933379127305"
"Pt-8","true","17.719417351136016","29.5438551694222","36.20709329829308","41.61852993008209"
"Pt-9","true","20.480697589021148","13.71369228240504","39.269820410956655","25.748034891734495"
"Pt-10","true","16.032120186363898","2.108138041009326","34.6757297419613","14.471630522382254"
