"Pt-0","true","31.50266404381624","4.384174474183395","57.475661525206505","19.765126034417353"
"Pt-1","true","38.0038881757265","7.805871385715109","65.29344183849965","24.29512129311533"
"Pt-2","true","34.838818532559664","5.154056279278031","61.72646634830185","20.493353484345338"
"Pt-3","true","40.775020757491916","35.997465824300434","59.84597784326073","49.2863383592745"
"Pt-5","true","8.919464427706915","9.260092573116088","35.37693021463684","22.450315238978444"
"Pt-6","true","44.932824421578225","12.425162216282926","69.93944954998564","27.512502414357815"
"Pt-7","true","41.290327049749806","34.03930191372046","60.65679892361656","46.21077998188162"
"Pt-8","true","11.913449225297168","29.105934660000038","37.471628356173134","42.349947583573204"
"Pt-9","true","17.30262186095962","29.020392237211745","42.708373710013866","41.651714869727776"
"Pt-10","true","19.9544369673967","0.44922302592192054","46.374095457702374","14.595197208217352"
